sample,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
41,-0.030453432,-0.063481666,0.03587799,-0.07443819,-0.07433946,-0.11921666,0.006573516,-0.05719687,0.038386084,-0.0022195298,0.10606007,-0.016284352,-0.06981686,-0.010418231,0.033665687,0.030150516,0.02562044,0.040691458,-0.029642735,0.023349691,0.07279083,-0.04916861,-0.06347783,-0.17093846,-0.12740713,0.065444574,0.06999974,0.05187748,-0.003074835,-0.023853607,0.01574009,-0.06312418,0.0198934,0.033325713,0.059268933,-0.02364035,-0.013044741,0.12641355,0.03326779,-0.06401572,-0.043859042,0.023880543,0.093135215,0.13515165,-0.11369589,-0.05070708,0.030223433,0.021367496,0.05774526,-0.05929931,0.011511371,-0.07004531,0.03591881,-0.010294994,0.07875973,-0.058456495,-0.019054461,0.047883242,0.03992541,0.0053562922,0.014123923,0.023157623,-0.07980003,0.056530803
42,-0.017720044,0.010496853,0.09567334,-0.04691087,-0.03617859,0.030890893,0.05106986,0.018635165,0.01946323,0.03815336,-0.0025269408,-0.024227004,-0.061842144,-0.011063234,0.01491319,0.028327627,0.017143916,-0.077227354,0.0364969,-0.048554987,-0.00864665,-0.041112304,-0.020901043,-0.04497324,0.022512354,0.04759132,0.06387892,-0.006349514,0.062068705,0.031919643,0.006153118,0.032383323,-0.025167916,-0.03891194,0.05193024,-0.03712104,-0.116774514,0.07179024,0.034908097,-0.022144571,0.024092928,-0.03984029,-0.023610074,-0.0072217137,-0.08523181,-0.024353497,0.030936336,-0.05448464,-0.08894257,-0.020434404,0.061854593,0.027903778,0.005685972,0.02699436,0.08429596,-0.025296643,0.04876608,0.017891845,-0.060686022,-0.019686226,0.03608199,0.053194758,-0.0008432474,-0.06628239
43,0.07418022,0.018878642,-0.039279263,-0.026343271,-0.10747551,-0.018565556,0.019154847,-0.11542916,0.061342534,0.012190162,0.017091751,-0.01382276,-0.030100364,-0.05638303,-0.0023741806,-0.028140495,0.048866685,-0.018225297,-0.062629245,0.0005688919,0.027655661,0.003624821,-0.052565146,-0.019457826,0.01201942,0.068982646,0.060441498,0.025733702,0.051332228,0.03138539,0.05230701,0.096655115,0.049235612,0.056017168,-0.02009464,-0.030158026,0.04927425,0.066237375,-0.08737947,0.029557703,0.024841495,-0.0018658484,0.04468026,0.064847656,0.07690541,0.015998775,0.0016080439,0.03615687,0.040184096,0.07613048,0.012854183,0.097171664,-0.021360813,0.039732188,0.018239077,-0.103927225,-0.05096317,0.03846584,-0.02334329,0.062123694,0.057323657,-0.09294524,-0.015539499,0.0618881
44,-0.0018320153,-0.018310376,0.007257117,-0.008670904,-0.076227136,-0.017970653,0.0088962,-0.04033333,-0.022067491,0.02471417,0.03556282,0.006033454,0.024128484,0.008235645,0.02157203,0.018044101,-0.0022783512,0.0010047806,-0.0026518907,-0.056668855,-0.0042673657,0.019905431,-0.027374538,-0.02644769,-0.03850445,0.023475982,0.06298372,-0.030037582,-0.01853519,0.043260477,-0.009106778,0.06471819,0.039000295,0.0009507681,0.06501916,-0.0016125364,-0.06409632,0.006291111,-0.032579698,0.031605057,0.040139265,0.01745598,0.023267958,0.02952278,-0.058348026,-0.039906345,0.015674619,0.05135238,-0.012456446,-0.0041663535,0.012752518,0.0817083,-0.004592678,0.079658866,-0.026891014,1.2081116e-05,0.018029192,0.0438532,-0.012198859,0.0006328779,0.0032521281,0.010997262,0.04175417,-0.03443652
45,-0.051697552,-0.007075326,-0.0047782324,0.09523605,0.035656825,0.024705784,0.05588344,-0.119620845,-0.021808036,-0.056071118,-0.06508914,0.037184913,0.114236735,-0.09185403,0.01568083,0.009175335,0.050356712,0.0019426076,-0.085793525,0.026625121,-0.013447039,0.03485587,-0.0846176,-0.07739653,-0.016125316,-0.030193035,0.01779008,0.059120648,-0.017904852,0.0075349053,-0.02432877,0.07094188,0.026006687,0.057230674,-0.052316777,0.017681234,0.032633223,0.016911514,-0.05332113,0.0034837811,-0.012104715,0.06666986,0.02587262,0.08025295,0.011129344,0.013909856,0.055597253,0.047169305,0.0028775027,0.081256874,0.039416857,-0.0009597852,0.031108277,-0.03513582,-0.023188025,0.0641502,0.08471224,0.056570858,-0.011702772,0.032616444,-0.06697188,0.016806483,0.033321876,0.13892925
46,0.061727006,0.0156114325,-0.05415783,0.04044407,-0.07405193,-0.009039705,0.057920165,0.04892971,0.102202415,-0.05129741,0.057680294,0.05118327,0.05775719,0.10569258,-0.06003782,-0.06671019,0.046591282,-0.08237935,-0.03889852,-0.0688823,-0.03382957,0.060680684,-0.121149644,-0.06353192,0.0024059564,0.021025985,0.0052046143,0.007683338,0.078530714,-0.03789884,-0.026566844,0.05065679,0.050995037,-0.025111023,0.1131633,0.035630994,0.021532226,0.045931626,-0.06121146,0.068366535,0.063810125,0.12441513,-0.0049353987,0.050165344,0.036964636,0.020826675,-0.01904099,0.05321365,0.082429685,0.020817082,0.024428092,0.035111163,-0.053708676,0.11027017,-0.024615038,0.014344871,-0.010489947,0.07803554,0.07286349,0.031824376,0.053789426,0.021299109,-0.009476483,-0.0018735905
47,0.051106833,0.013070903,-0.07109158,-0.0037338696,-0.05475795,0.0020022988,0.09972573,-0.0070968233,-0.018744929,-0.13893646,-0.008073307,0.037048183,-0.0076619545,0.020764193,0.0043920074,0.045164183,0.07902931,-0.0031844387,-0.07665108,-0.031371865,0.025182012,-0.010674473,-0.04913665,-0.034756064,0.0074746404,0.030658424,0.012661298,-0.0025435109,0.020470718,-0.008384297,-0.0027769385,0.07155266,-0.08550268,0.023907613,0.06226868,-0.04206972,0.0297924,0.12909223,-0.13665073,0.029754119,0.052316718,0.04579158,-0.06357809,-0.011112129,0.024507105,-0.08424705,-0.008098122,0.03740691,0.105122864,-0.009502167,-0.010668092,0.06323212,0.03465432,-0.029769542,-0.0064807665,-0.059251413,-0.0246622,-0.00022346899,-0.020639148,-0.040287517,0.026807623,-0.029033171,0.029650602,0.029102882
48,0.04686903,0.028125094,0.008491261,0.03627623,0.0011885501,-0.051863797,0.07645778,-0.029212832,0.021086458,-0.141375,0.07676582,-0.013846951,0.012829615,0.03849233,-0.03345043,0.04713669,0.0068748556,0.023260301,-0.14723143,0.032995272,0.041145373,0.00908723,-0.0803657,-0.045697723,-0.009322623,0.069045015,0.07795181,0.04827232,0.06432545,0.025128502,0.07168178,0.03853191,-0.00295279,0.005371446,0.14338225,0.03462536,0.03478294,-0.014585149,-0.11153181,-0.020389842,0.062312953,0.02296521,-0.032211024,0.028152544,0.11393743,-0.02362795,-0.034620307,0.07184465,0.07400871,0.027625859,-0.04545904,0.05470806,0.03768447,-0.054349527,0.015977224,-0.053254794,-0.026528008,-0.026221525,-0.025116736,0.03155954,-0.056341857,-0.072989576,0.066188775,0.06924786
49,0.02523385,-0.00783881,-0.013520418,-0.010816245,0.010561734,-0.027503256,0.04017374,-0.053975802,0.09851139,-0.0073354095,0.023258876,0.0017890409,0.053179204,0.030116044,-0.00050182734,0.0007713754,0.068287276,-0.084671035,-0.025584795,-0.05496931,-0.017993672,0.02997484,-0.067796454,0.03308197,0.006026321,-0.002269053,0.07795211,0.049522463,0.075556956,-0.028355889,0.05991566,0.0027713105,-0.020808693,-0.014652372,0.033297915,0.07248379,-0.005992116,0.04457851,-0.08578431,-0.021995265,0.020803131,0.0419622,-0.0051157204,-0.009173791,0.03567446,-0.01443954,0.021408051,0.02408139,0.061859574,0.054181695,0.0044312007,0.0007836898,0.013505866,0.058674704,0.004995711,-0.05140309,0.017513635,-0.0046698884,0.013035914,0.028827602,0.0041561387,-0.045530032,0.017744284,0.031100895
50,-0.04124877,-0.07498117,0.005193266,-0.04503484,0.0045803078,0.056721143,0.022160137,-0.0031024925,0.012852151,-0.0841901,0.05376182,-0.039903224,0.024419615,0.010224586,0.035927832,0.06258479,-0.0019053693,-0.06554875,-0.045925077,-0.053836416,0.05446684,0.021165214,-0.02111997,-0.06768739,-0.08710872,0.07796508,0.06252163,0.018116362,0.053577673,-0.054284703,-0.024053488,0.029565131,-0.039360397,0.007120223,0.03478678,0.017643645,-0.0012969691,0.08723259,-0.03645563,-0.04031776,0.05084475,0.015149355,-0.0007172469,0.023306178,-0.010558152,-0.04481243,0.0052574473,0.007790624,0.05240501,0.0072704265,-0.09323634,0.065315105,0.025627,0.056856517,0.019887976,-0.0289446,0.055689845,-0.022716539,-0.026735667,0.034514718,-0.025109934,0.030201942,0.02743501,-0.0016861223
51,0.0117329005,-0.027637202,0.04915864,0.034322828,-0.045563765,0.032633703,0.048628896,0.03822005,0.046498854,-0.0086243935,-0.027829854,0.008058049,0.037624706,0.008914447,-0.009077643,0.020144084,0.011566794,-0.000509521,-0.033350598,0.047418505,0.031539656,-0.059766807,-0.046643298,-0.054691613,-0.009071145,0.07766274,0.019031895,0.047260325,0.000247607,0.023908371,-0.029194914,0.0041283243,-0.053265955,0.021444626,-0.021465234,0.016094437,-0.05014126,0.0012244112,-0.0029633422,-0.06260412,0.00017230865,0.05379065,-0.009785666,0.07403479,-0.006481344,-0.013319212,0.06075993,-0.007964531,0.017932422,0.03424527,0.073812194,-0.017055724,0.06900234,0.045030843,0.020856103,0.053966023,0.06520624,0.06673351,0.04248899,-0.034153245,0.059235904,0.0015229033,0.021727493,0.048251346
52,-0.036341425,-0.042487565,-0.0052774614,-0.053768944,-0.063150376,-0.033871643,0.07188142,-0.043363985,0.038262658,-0.16368498,-0.013574876,-0.0050604437,-0.047333118,-0.0725894,0.12343095,-0.00615419,0.08640499,-0.0006158482,-0.057780854,-0.06404732,0.04263969,-0.09688794,-0.051109537,-0.09446396,0.02697859,0.014209409,0.013099551,0.00522992,-0.033138186,-0.051647615,-0.105714545,0.084638305,-0.10698194,0.063327834,-0.075970076,-0.102740064,0.0315892,0.10224129,-0.07383473,-0.0098994225,-0.005618453,0.032811522,0.054483242,0.015871784,-0.019173546,-0.04495973,0.011582541,0.022339374,0.02564077,0.12846318,-0.0583011,0.0018347134,0.018157827,-0.07250921,-0.027179562,-0.059568398,-0.020527955,-0.044356037,0.058281176,-0.0007573891,0.04999643,-0.01838055,-0.030777497,0.061631065
53,0.020408418,0.08561574,-0.03996852,-0.015241275,0.009005972,0.0131017435,0.06661453,0.006513396,0.023463972,0.015205018,0.05394361,0.02033893,0.008113265,-0.021092933,-0.008703759,-0.017738115,-0.017105961,-0.04799004,-0.09594056,-0.030084567,-0.047748398,-0.054090768,-0.10702948,-0.04369946,-0.04296481,-0.030460646,0.061702766,-0.009818086,0.035139915,0.035688877,-0.1366,0.04497158,-0.040943265,-0.0152496705,0.06106408,-0.011415412,-0.048302237,0.018899731,-0.057007425,-0.062209178,0.0038216163,0.0520222,0.056056872,0.017972251,-0.029429555,0.024519803,0.065855496,0.039663356,0.037731707,0.026249267,-0.0071119517,-0.0069904653,-0.047111936,0.042668268,0.024024589,0.0006597303,-0.012570108,0.03969182,-0.01654395,-0.0048831943,0.030297648,-0.01526753,0.031788856,0.011381743
54,0.11563368,0.072658226,0.007965207,-0.03534861,-0.05085731,-0.086961806,0.041651815,-0.06128103,-0.033605102,-0.04872251,0.033760205,-0.0006147651,0.021424867,0.024873551,-0.074744344,0.017665073,-0.022315416,0.030014044,-0.08581379,-0.018678058,0.01452674,-0.11532246,-0.11125847,-0.0985398,-0.014573628,0.08357975,0.020168876,-0.0070094718,-0.024415607,0.038225107,0.06887707,0.0778284,-0.011317121,0.025804177,0.069498844,0.004258289,0.040718574,-0.00998248,-0.039083324,0.03836329,-0.0406773,0.027624933,-0.010090409,0.07589613,-0.0043300167,0.006245151,-0.040672474,0.046644747,-0.024689618,-0.06351222,0.07501407,0.03235072,-0.0035781786,-0.033637054,0.030178785,-0.09215754,0.0025098212,0.091956384,0.020620538,-0.0084792655,-0.042684413,0.034544002,0.031931847,0.09926823
55,-0.016191777,0.003396309,0.010000896,0.009053592,0.047535256,0.01578365,0.03996733,-0.026249351,0.05497461,-0.023107806,0.06882022,-0.020665552,-0.022549868,0.009833721,0.032225344,0.07358552,0.024027348,0.0013024732,-0.03212522,0.062138453,0.0051966393,-0.03637219,-0.0138735715,-0.08679636,-0.0139660835,0.06102831,0.11855666,0.021322977,0.06935043,-0.015721574,-0.0036769556,0.021724451,0.042016745,-0.019863395,0.0013458356,0.008687068,0.00039197598,0.008236935,-0.01065023,-0.058574222,-0.0042198757,0.013954562,0.023941036,0.011247542,0.017744891,0.034062702,0.061860494,-0.038159177,0.033072602,0.04173938,-0.025483115,0.0063950475,-0.0038312422,0.0030010003,0.0687404,0.07281854,0.056799274,0.060832042,0.008674687,0.05570302,0.032754183,0.004071744,-0.026322825,0.01654535
56,0.013318985,-0.06178324,0.053229496,0.02005833,-0.04265016,-0.038991548,0.0033974396,0.0024721124,0.020492243,-0.038448945,0.07002336,0.053166773,-0.071545914,0.014610767,-0.02542088,-0.010161655,0.0032934304,-0.07366129,-0.008685548,-0.016725456,0.043234315,-0.057371415,-0.026262073,-0.06595537,-0.04488107,0.0053299787,-0.010601841,0.08373731,0.021979444,-0.011737161,0.048337374,-0.036685914,-0.014333539,0.11149363,0.028423816,0.028951505,0.02693676,0.015103075,-0.0022366699,-0.08063836,0.057427716,0.04395607,0.028005227,0.05238857,0.033887185,-0.03346245,0.022232808,0.052578136,0.031544983,0.059396572,0.039493233,-0.05219676,0.04819897,0.044125095,0.038479757,0.016294198,0.022815652,-0.0055426583,0.11643182,-0.013511863,0.09327683,-0.010609359,0.006405575,0.07928601
57,0.028367799,0.05568541,0.0044243205,0.03429454,0.025878262,0.00974828,0.20023495,0.009793637,-0.02350815,-0.121618114,-0.030888049,0.027636275,0.08606991,0.0026992606,-0.035786442,0.05379621,-0.024230365,-0.027299967,-0.06478294,-0.0067112837,-0.033298835,-0.051320296,-0.07959914,-0.117802024,-0.021819385,0.07639901,0.0014669262,0.0051192082,0.020839209,-0.00025670603,-0.012825049,0.035455354,-0.036052443,0.05973459,-0.016869012,-0.013949372,-0.006542331,0.02517694,-0.103959575,0.028029643,0.02211658,0.081751525,-0.07259461,0.051615857,0.027377572,0.005869055,0.0656534,-0.016018702,0.03501102,0.0037384909,0.0044323653,0.04015834,-0.041335177,-0.01696721,0.012787764,-0.047749538,0.033365965,0.053843915,0.030414848,-0.010723053,-0.0076263403,-0.03365497,0.024632033,0.061705597
58,0.087628394,0.019289669,-0.032013047,0.011306059,0.040388383,-0.063441925,0.009430398,0.041330706,0.09400156,-0.053615585,0.008993272,0.035879415,0.08496874,0.04792443,-0.008982649,-0.02178562,-0.037980214,-0.105327286,-0.070652016,-0.08193079,0.059570067,-0.0918748,-0.13827716,-0.08808908,0.06592214,-0.011099139,-0.009183377,0.05310474,0.09711121,0.034872923,-0.050398156,0.04544854,-0.024673253,0.0058098296,0.03998721,0.0034195464,-0.027746897,-0.04470203,-0.017897373,0.017789219,-0.06843033,0.13034973,-0.01260785,0.032712426,-0.028625939,-0.07201259,-0.03441398,0.046184994,0.048559967,0.052479506,0.043692026,-0.02258897,0.02892819,-0.00553218,-0.028512713,0.050245374,0.007225904,0.06013787,0.060733,-0.0037642755,0.03514419,0.0066014696,0.0036705658,0.089471295
59,-0.029265074,0.022536846,0.012302251,-0.0014704294,-0.031539768,0.0019346343,0.058935564,-0.036138315,-0.054580025,-0.026727352,0.029769577,0.0026560212,0.09192623,0.045618497,0.027446914,0.0196328,0.0052696695,-0.009113276,-0.0103108585,-0.09444605,0.05039994,-0.02570943,-0.10587945,-0.109418675,-0.049784135,0.07683916,0.07898986,0.00085092755,0.06476866,0.079414,-0.042805422,0.06913769,-0.06110241,0.0057210363,0.04066188,0.06856206,-0.02078385,0.012317929,-0.015940206,-0.044243656,0.07914521,0.056019247,0.029452056,0.1002485,0.018451037,0.011575802,0.006044194,0.03679031,-0.02504963,-0.032336757,-0.03335793,0.078160696,-0.07680472,0.10480199,0.04901594,-0.051280327,-0.04289425,-0.037144102,-0.02807134,0.024473986,0.036113616,-0.0022775633,0.041846827,0.018775253
60,-0.02870741,-0.11038457,0.04136597,-0.045932338,-0.019937567,-0.032473385,0.023690399,0.07870958,0.047150515,-0.07475539,-0.02039234,0.014172502,-0.019310271,-0.042901408,0.072769485,-0.053047452,0.0629697,-0.064488225,-0.010549435,-0.052775245,-0.022605345,-0.04839128,-0.1645167,-0.11466646,-0.04413062,0.0059953686,-0.012990256,0.014953762,0.09965506,0.0031280722,-0.07167876,-0.008851613,-0.07844748,0.017774926,0.02662791,-0.04581264,-0.03676969,0.08172743,-0.012589011,-0.029479379,0.050727043,0.06289539,0.036088914,0.023323152,-0.12381051,-0.10307652,-0.06650878,0.041878507,-0.022175128,0.05248387,0.011836339,0.049445894,-0.051853266,-0.03137038,-0.02018103,-0.13792475,-0.04768556,-0.098628394,0.0763477,-0.04808511,-0.018238809,0.018723506,0.04613553,0.06336236
61,0.018019604,-0.019422036,-0.009713601,0.010578305,-0.04434797,0.057368435,0.0411867,-0.093478024,-0.011218198,0.042286925,0.0068162857,0.044128973,-0.037463415,-0.009481076,0.04932806,-0.022754716,0.041474916,-0.024227325,0.011374172,0.057613872,-0.0039089518,-0.016954813,-0.026390683,-0.06840065,-0.038881846,0.054545447,8.921977e-05,0.06777269,0.0014507838,-0.035114527,0.060478,-0.018071301,0.050474465,0.070698544,-0.038007636,-0.012909529,0.051051594,-0.016785514,-0.07203014,-0.042915598,-0.0333711,-0.0081024105,0.019632079,0.019794304,0.054578833,0.00012140209,0.04843166,-0.060945883,-0.020161461,0.07600939,0.05810241,-0.0060985195,0.022149527,0.06550296,-0.024749406,0.0007652766,0.049677156,0.052656267,-0.008780742,-0.0064608715,-0.007204234,-0.05720777,-0.05048519,0.03672601
62,0.016046114,0.02668104,-0.04079614,0.052685305,-0.066333525,-0.07013424,0.026814157,0.043249242,0.013079159,-0.089722864,0.06346751,-0.0003742103,-0.0037678992,0.023448255,-0.016857496,-0.0081397705,0.0776501,0.03799164,-0.059801172,-0.04821366,0.050236464,-0.031075088,-0.05097236,-0.076902814,0.019854609,-0.008265891,-0.019619804,0.02271272,-0.0024333792,0.019230219,0.023688534,0.07745499,-0.0803517,0.05229163,0.10743881,0.01613536,0.025684545,0.08364622,-0.093948744,-0.060686678,0.05219444,0.081841834,-0.014605254,0.08052666,0.06826695,-0.0045504756,-0.03134377,0.07832195,0.08275677,0.04756372,0.021787927,-0.040187523,0.054836243,-0.017745938,0.002411425,-0.018438313,-0.07443442,0.029757116,0.037038125,0.012388362,0.064150386,0.0033780253,0.050591297,0.0745947
63,-0.023446728,-0.024357311,0.009440742,-0.018626044,-0.08854672,0.05344669,0.042532984,-0.046319403,0.0061766827,0.05119492,0.00294793,-0.027398832,0.020001661,0.0076631876,-0.004388133,-0.009798212,0.020158734,-0.016296223,-0.020413557,-0.064028494,0.06309642,-0.030616902,-0.038069755,-0.056270413,-0.053477004,0.036305744,-0.02076325,0.029981982,-0.011221491,0.056672495,-0.0060470607,0.09527241,0.12617438,0.048852585,0.04111888,0.006930016,-0.0452188,0.094847426,-0.050903294,0.0009782049,0.082594536,0.01906446,0.008289594,0.015483184,-0.024071343,-0.051043913,-0.04461424,-0.013229752,0.07153675,0.08314817,0.004925672,0.08946956,-0.014539709,0.004360229,-0.0006546611,-0.009141858,-0.018199919,-0.04541295,-0.079049386,0.016520571,0.031378336,-0.012284232,0.024417242,-0.021399956
